name,code,weight
27470,TEST-27470,46
27471,TEST-27471,14
27472,TEST-27472,100
27473,TEST-27473,8
27474,TEST-27474,69
27475,TEST-27475,49
27476,TEST-27476,17
27477,TEST-27477,32
27478,TEST-27478,19
27479,TEST-27479,52
27480,TEST-27480,76
27481,TEST-27481,66
27482,TEST-27482,71
27483,TEST-27483,62
27484,TEST-27484,71
27485,TEST-27485,73
27486,TEST-27486,1
27487,TEST-27487,48
27488,TEST-27488,27
27489,TEST-27489,7
27490,TEST-27490,76
27491,TEST-27491,56
27492,TEST-27492,60
27493,TEST-27493,100
27494,TEST-27494,82
27495,TEST-27495,60
27496,TEST-27496,71
27497,TEST-27497,29
27498,TEST-27498,13
27499,TEST-27499,82
27500,TEST-27500,69
27501,TEST-27501,8
27502,TEST-27502,30
27503,TEST-27503,15
27504,TEST-27504,18
27505,TEST-27505,1
27506,TEST-27506,95
27507,TEST-27507,44
27508,TEST-27508,16
27509,TEST-27509,61
27510,TEST-27510,28
27511,TEST-27511,16
27512,TEST-27512,95
27513,TEST-27513,73
27514,TEST-27514,50
27515,TEST-27515,45
27516,TEST-27516,98
27517,TEST-27517,84
27518,TEST-27518,75
27519,TEST-27519,84
27520,TEST-27520,88
27521,TEST-27521,64
27522,TEST-27522,93
27523,TEST-27523,1
27524,TEST-27524,41
27525,TEST-27525,79
27526,TEST-27526,37
27527,TEST-27527,57
27528,TEST-27528,75
27529,TEST-27529,95
27530,TEST-27530,12
27531,TEST-27531,16
27532,TEST-27532,10
27533,TEST-27533,65
27534,TEST-27534,66
27535,TEST-27535,25
27536,TEST-27536,63
27537,TEST-27537,64
27538,TEST-27538,72
27539,TEST-27539,69
27540,TEST-27540,48
27541,TEST-27541,84
27542,TEST-27542,50
27543,TEST-27543,58
27544,TEST-27544,60
27545,TEST-27545,48
27546,TEST-27546,51
27547,TEST-27547,61
27548,TEST-27548,85
27549,TEST-27549,86
27550,TEST-27550,74
27551,TEST-27551,64
27552,TEST-27552,7
27553,TEST-27553,60
27554,TEST-27554,72
27555,TEST-27555,86
27556,TEST-27556,14
27557,TEST-27557,65
27558,TEST-27558,25
27559,TEST-27559,26
27560,TEST-27560,12
27561,TEST-27561,23
27562,TEST-27562,4
27563,TEST-27563,22
27564,TEST-27564,61
27565,TEST-27565,27
27566,TEST-27566,39
27567,TEST-27567,1
27568,TEST-27568,16
27569,TEST-27569,2
27570,TEST-27570,81
27571,TEST-27571,75
27572,TEST-27572,52
27573,TEST-27573,65
27574,TEST-27574,15
27575,TEST-27575,95
27576,TEST-27576,70
27577,TEST-27577,9
27578,TEST-27578,75
27579,TEST-27579,74
27580,TEST-27580,92
27581,TEST-27581,37
27582,TEST-27582,95
27583,TEST-27583,40
27584,TEST-27584,53
27585,TEST-27585,28
27586,TEST-27586,20
27587,TEST-27587,93
27588,TEST-27588,39
27589,TEST-27589,82
27590,TEST-27590,32
27591,TEST-27591,43
27592,TEST-27592,33
27593,TEST-27593,97
27594,TEST-27594,15
27595,TEST-27595,38
27596,TEST-27596,17
27597,TEST-27597,6
27598,TEST-27598,53
27599,TEST-27599,100
27600,TEST-27600,97
27601,TEST-27601,51
27602,TEST-27602,54
27603,TEST-27603,41
27604,TEST-27604,6
27605,TEST-27605,70
27606,TEST-27606,42
27607,TEST-27607,46
27608,TEST-27608,100
27609,TEST-27609,20
27610,TEST-27610,49
27611,TEST-27611,9
27612,TEST-27612,58
27613,TEST-27613,15
27614,TEST-27614,62
27615,TEST-27615,48
27616,TEST-27616,90
27617,TEST-27617,12
27618,TEST-27618,62
27619,TEST-27619,62
27620,TEST-27620,91
27621,TEST-27621,33
27622,TEST-27622,11
27623,TEST-27623,25
27624,TEST-27624,3
27625,TEST-27625,87
27626,TEST-27626,59
27627,TEST-27627,12
27628,TEST-27628,7
27629,TEST-27629,1
27630,TEST-27630,85
27631,TEST-27631,67
27632,TEST-27632,89
27633,TEST-27633,10
27634,TEST-27634,50
27635,TEST-27635,30
27636,TEST-27636,36
27637,TEST-27637,71
27638,TEST-27638,84
27639,TEST-27639,5
27640,TEST-27640,47
27641,TEST-27641,87
27642,TEST-27642,98
27643,TEST-27643,40
27644,TEST-27644,3
27645,TEST-27645,82
27646,TEST-27646,80
27647,TEST-27647,35
27648,TEST-27648,99
27649,TEST-27649,94
27650,TEST-27650,41
27651,TEST-27651,12
27652,TEST-27652,90
27653,TEST-27653,71
27654,TEST-27654,23
27655,TEST-27655,75
27656,TEST-27656,27
27657,TEST-27657,76
27658,TEST-27658,78
27659,TEST-27659,47
27660,TEST-27660,46
27661,TEST-27661,66
27662,TEST-27662,38
27663,TEST-27663,1
27664,TEST-27664,16
27665,TEST-27665,70
27666,TEST-27666,72
27667,TEST-27667,18
27668,TEST-27668,96
27669,TEST-27669,74
27670,TEST-27670,34
27671,TEST-27671,85
27672,TEST-27672,81
27673,TEST-27673,80
27674,TEST-27674,99
27675,TEST-27675,85
27676,TEST-27676,48
27677,TEST-27677,84
27678,TEST-27678,70
27679,TEST-27679,40
27680,TEST-27680,72
27681,TEST-27681,75
27682,TEST-27682,49
27683,TEST-27683,6
27684,TEST-27684,85
27685,TEST-27685,53
27686,TEST-27686,92
27687,TEST-27687,41
27688,TEST-27688,92
27689,TEST-27689,26
27690,TEST-27690,32
27691,TEST-27691,63
27692,TEST-27692,92
27693,TEST-27693,25
27694,TEST-27694,60
27695,TEST-27695,45
27696,TEST-27696,40
27697,TEST-27697,55
27698,TEST-27698,24
27699,TEST-27699,18
27700,TEST-27700,52
27701,TEST-27701,44
27702,TEST-27702,81
27703,TEST-27703,78
27704,TEST-27704,61
27705,TEST-27705,12
27706,TEST-27706,93
27707,TEST-27707,31
27708,TEST-27708,20
27709,TEST-27709,11
27710,TEST-27710,25
27711,TEST-27711,4
27712,TEST-27712,21
27713,TEST-27713,19
27714,TEST-27714,14
27715,TEST-27715,26
27716,TEST-27716,24
27717,TEST-27717,16
27718,TEST-27718,43
27719,TEST-27719,19
27720,TEST-27720,13
27721,TEST-27721,55
27722,TEST-27722,13
27723,TEST-27723,92
27724,TEST-27724,8
27725,TEST-27725,32
27726,TEST-27726,80
27727,TEST-27727,62
27728,TEST-27728,89
27729,TEST-27729,46
27730,TEST-27730,66
27731,TEST-27731,42
27732,TEST-27732,17
27733,TEST-27733,76
27734,TEST-27734,11
27735,TEST-27735,25
27736,TEST-27736,19
27737,TEST-27737,27
27738,TEST-27738,29
27739,TEST-27739,7
27740,TEST-27740,47
27741,TEST-27741,39
27742,TEST-27742,53
27743,TEST-27743,4
27744,TEST-27744,51
27745,TEST-27745,56
27746,TEST-27746,14
27747,TEST-27747,39
27748,TEST-27748,65
27749,TEST-27749,51
27750,TEST-27750,24
27751,TEST-27751,30
27752,TEST-27752,92
27753,TEST-27753,23
27754,TEST-27754,17
27755,TEST-27755,100
27756,TEST-27756,25
27757,TEST-27757,16
27758,TEST-27758,65
27759,TEST-27759,69
27760,TEST-27760,3
27761,TEST-27761,71
27762,TEST-27762,24
27763,TEST-27763,43
27764,TEST-27764,98
27765,TEST-27765,80
27766,TEST-27766,98
27767,TEST-27767,51
27768,TEST-27768,58
27769,TEST-27769,81
27770,TEST-27770,40
27771,TEST-27771,94
27772,TEST-27772,88
27773,TEST-27773,47
27774,TEST-27774,62
27775,TEST-27775,92
27776,TEST-27776,32
27777,TEST-27777,22
27778,TEST-27778,28
27779,TEST-27779,92
27780,TEST-27780,76
27781,TEST-27781,88
27782,TEST-27782,77
27783,TEST-27783,83
27784,TEST-27784,96
27785,TEST-27785,84
27786,TEST-27786,69
27787,TEST-27787,97
27788,TEST-27788,39
27789,TEST-27789,17
27790,TEST-27790,24
27791,TEST-27791,66
27792,TEST-27792,63
27793,TEST-27793,84
27794,TEST-27794,31
27795,TEST-27795,47
27796,TEST-27796,41
27797,TEST-27797,23
27798,TEST-27798,10
27799,TEST-27799,5
27800,TEST-27800,38
27801,TEST-27801,78
27802,TEST-27802,35
27803,TEST-27803,97
27804,TEST-27804,60
27805,TEST-27805,15
27806,TEST-27806,16
27807,TEST-27807,32
27808,TEST-27808,78
27809,TEST-27809,16
27810,TEST-27810,86
27811,TEST-27811,5
27812,TEST-27812,83
27813,TEST-27813,1
27814,TEST-27814,37
27815,TEST-27815,72
27816,TEST-27816,18
27817,TEST-27817,16
27818,TEST-27818,95
27819,TEST-27819,51
27820,TEST-27820,79
27821,TEST-27821,50
27822,TEST-27822,94
27823,TEST-27823,29
27824,TEST-27824,15
27825,TEST-27825,87
27826,TEST-27826,45
27827,TEST-27827,90
27828,TEST-27828,51
27829,TEST-27829,83
27830,TEST-27830,76
27831,TEST-27831,56
27832,TEST-27832,4
27833,TEST-27833,22
27834,TEST-27834,97
27835,TEST-27835,34
27836,TEST-27836,60
27837,TEST-27837,43
27838,TEST-27838,23
27839,TEST-27839,49
27840,TEST-27840,90
27841,TEST-27841,70
27842,TEST-27842,47
27843,TEST-27843,73
27844,TEST-27844,52
27845,TEST-27845,100
27846,TEST-27846,59
27847,TEST-27847,44
27848,TEST-27848,43
27849,TEST-27849,87
27850,TEST-27850,13
27851,TEST-27851,70
27852,TEST-27852,36
27853,TEST-27853,20
27854,TEST-27854,20
27855,TEST-27855,49
27856,TEST-27856,13
27857,TEST-27857,44
27858,TEST-27858,6
27859,TEST-27859,37
27860,TEST-27860,39
27861,TEST-27861,30
27862,TEST-27862,96
27863,TEST-27863,44
27864,TEST-27864,83
27865,TEST-27865,7
27866,TEST-27866,92
27867,TEST-27867,26
27868,TEST-27868,13
27869,TEST-27869,70
27870,TEST-27870,100
27871,TEST-27871,93
27872,TEST-27872,42
27873,TEST-27873,1
27874,TEST-27874,53
27875,TEST-27875,82
27876,TEST-27876,97
27877,TEST-27877,45
27878,TEST-27878,43
27879,TEST-27879,51
27880,TEST-27880,17
27881,TEST-27881,82
27882,TEST-27882,20
27883,TEST-27883,30
27884,TEST-27884,51
27885,TEST-27885,93
27886,TEST-27886,79
27887,TEST-27887,2
27888,TEST-27888,30
27889,TEST-27889,30
27890,TEST-27890,67
27891,TEST-27891,73
27892,TEST-27892,37
27893,TEST-27893,66
27894,TEST-27894,73
27895,TEST-27895,12
27896,TEST-27896,48
27897,TEST-27897,94
27898,TEST-27898,93
27899,TEST-27899,68
27900,TEST-27900,18
27901,TEST-27901,46
27902,TEST-27902,25
27903,TEST-27903,55
27904,TEST-27904,71
27905,TEST-27905,98
27906,TEST-27906,36
27907,TEST-27907,49
27908,TEST-27908,91
27909,TEST-27909,79
27910,TEST-27910,50
27911,TEST-27911,19
27912,TEST-27912,27
27913,TEST-27913,43
27914,TEST-27914,19
27915,TEST-27915,15
27916,TEST-27916,84
27917,TEST-27917,59
27918,TEST-27918,67
27919,TEST-27919,54
27920,TEST-27920,63
27921,TEST-27921,82
27922,TEST-27922,26
27923,TEST-27923,38
27924,TEST-27924,56
27925,TEST-27925,52
27926,TEST-27926,97
27927,TEST-27927,100
27928,TEST-27928,94
27929,TEST-27929,5
27930,TEST-27930,71
27931,TEST-27931,27
27932,TEST-27932,55
27933,TEST-27933,44
27934,TEST-27934,11
27935,TEST-27935,20
27936,TEST-27936,24
27937,TEST-27937,41
27938,TEST-27938,62
27939,TEST-27939,23
27940,TEST-27940,28
27941,TEST-27941,56
27942,TEST-27942,42
27943,TEST-27943,72
27944,TEST-27944,18
27945,TEST-27945,86
27946,TEST-27946,100
27947,TEST-27947,10
27948,TEST-27948,95
27949,TEST-27949,82
27950,TEST-27950,54
27951,TEST-27951,52
27952,TEST-27952,29
27953,TEST-27953,24
27954,TEST-27954,99
27955,TEST-27955,96
27956,TEST-27956,72
27957,TEST-27957,80
27958,TEST-27958,19
27959,TEST-27959,55
27960,TEST-27960,89
27961,TEST-27961,40
27962,TEST-27962,44
27963,TEST-27963,75
27964,TEST-27964,51
27965,TEST-27965,61
27966,TEST-27966,65
27967,TEST-27967,42
27968,TEST-27968,78
27969,TEST-27969,93
27970,TEST-27970,3
27971,TEST-27971,92
27972,TEST-27972,10
27973,TEST-27973,13
27974,TEST-27974,21
27975,TEST-27975,23
27976,TEST-27976,55
27977,TEST-27977,79
27978,TEST-27978,29
27979,TEST-27979,41
27980,TEST-27980,4
27981,TEST-27981,90
27982,TEST-27982,66
27983,TEST-27983,65
27984,TEST-27984,79
27985,TEST-27985,79
27986,TEST-27986,6
27987,TEST-27987,5
27988,TEST-27988,65
27989,TEST-27989,91
27990,TEST-27990,59
27991,TEST-27991,23
27992,TEST-27992,9
27993,TEST-27993,29
27994,TEST-27994,59
27995,TEST-27995,38
27996,TEST-27996,47
27997,TEST-27997,98
27998,TEST-27998,39
27999,TEST-27999,47
28000,TEST-28000,22
28001,TEST-28001,30
28002,TEST-28002,20
28003,TEST-28003,72
28004,TEST-28004,98
28005,TEST-28005,77
28006,TEST-28006,16
28007,TEST-28007,68
28008,TEST-28008,55
28009,TEST-28009,88
28010,TEST-28010,9
28011,TEST-28011,64
28012,TEST-28012,44
28013,TEST-28013,54
28014,TEST-28014,51
28015,TEST-28015,6
28016,TEST-28016,43
28017,TEST-28017,66
28018,TEST-28018,56
28019,TEST-28019,93
28020,TEST-28020,100
28021,TEST-28021,39
28022,TEST-28022,94
28023,TEST-28023,15
28024,TEST-28024,70
28025,TEST-28025,72
28026,TEST-28026,92
28027,TEST-28027,16
28028,TEST-28028,1
28029,TEST-28029,36
28030,TEST-28030,21
28031,TEST-28031,85
28032,TEST-28032,96
28033,TEST-28033,5
28034,TEST-28034,86
28035,TEST-28035,73
28036,TEST-28036,43
28037,TEST-28037,94
28038,TEST-28038,21
28039,TEST-28039,11
28040,TEST-28040,15
28041,TEST-28041,35
28042,TEST-28042,50
28043,TEST-28043,69
28044,TEST-28044,90
28045,TEST-28045,16
28046,TEST-28046,10
28047,TEST-28047,85
28048,TEST-28048,22
28049,TEST-28049,71
28050,TEST-28050,46
28051,TEST-28051,64
28052,TEST-28052,67
28053,TEST-28053,39
28054,TEST-28054,67
28055,TEST-28055,48
28056,TEST-28056,81
28057,TEST-28057,25
28058,TEST-28058,43
28059,TEST-28059,95
28060,TEST-28060,37
28061,TEST-28061,91
28062,TEST-28062,38
28063,TEST-28063,82
28064,TEST-28064,62
28065,TEST-28065,6
28066,TEST-28066,46
28067,TEST-28067,81
28068,TEST-28068,50
28069,TEST-28069,99
28070,TEST-28070,82
28071,TEST-28071,100
28072,TEST-28072,40
28073,TEST-28073,87
28074,TEST-28074,1
28075,TEST-28075,75
28076,TEST-28076,27
28077,TEST-28077,51
28078,TEST-28078,70
28079,TEST-28079,93
28080,TEST-28080,43
28081,TEST-28081,27
28082,TEST-28082,36
28083,TEST-28083,29
28084,TEST-28084,39
28085,TEST-28085,57
28086,TEST-28086,36
28087,TEST-28087,28
28088,TEST-28088,28
28089,TEST-28089,97
28090,TEST-28090,50
28091,TEST-28091,55
28092,TEST-28092,84
28093,TEST-28093,16
28094,TEST-28094,22
28095,TEST-28095,76
28096,TEST-28096,58
28097,TEST-28097,3
28098,TEST-28098,68
28099,TEST-28099,63
28100,TEST-28100,69
28101,TEST-28101,98
28102,TEST-28102,83
28103,TEST-28103,33
28104,TEST-28104,53
28105,TEST-28105,58
28106,TEST-28106,83
28107,TEST-28107,10
28108,TEST-28108,14
28109,TEST-28109,87
28110,TEST-28110,90
28111,TEST-28111,30
28112,TEST-28112,35
28113,TEST-28113,48
28114,TEST-28114,27
28115,TEST-28115,6
28116,TEST-28116,58
28117,TEST-28117,89
28118,TEST-28118,52
28119,TEST-28119,7
28120,TEST-28120,84
28121,TEST-28121,36
28122,TEST-28122,88
28123,TEST-28123,35
28124,TEST-28124,59
28125,TEST-28125,28
28126,TEST-28126,23
28127,TEST-28127,77
28128,TEST-28128,24
28129,TEST-28129,83
28130,TEST-28130,10
28131,TEST-28131,35
28132,TEST-28132,23
28133,TEST-28133,51
28134,TEST-28134,18
28135,TEST-28135,75
28136,TEST-28136,46
28137,TEST-28137,68
28138,TEST-28138,74
28139,TEST-28139,7
28140,TEST-28140,8
28141,TEST-28141,80
28142,TEST-28142,28
28143,TEST-28143,54
28144,TEST-28144,36
28145,TEST-28145,61
28146,TEST-28146,4
28147,TEST-28147,18
28148,TEST-28148,19
28149,TEST-28149,78
28150,TEST-28150,59
28151,TEST-28151,12
28152,TEST-28152,68
28153,TEST-28153,29
28154,TEST-28154,53
28155,TEST-28155,33
28156,TEST-28156,43
28157,TEST-28157,47
28158,TEST-28158,90
28159,TEST-28159,8
28160,TEST-28160,5
28161,TEST-28161,78
28162,TEST-28162,69
28163,TEST-28163,96
28164,TEST-28164,28
28165,TEST-28165,79
28166,TEST-28166,83
28167,TEST-28167,64
28168,TEST-28168,80
28169,TEST-28169,7
28170,TEST-28170,59
28171,TEST-28171,66
28172,TEST-28172,73
28173,TEST-28173,21
28174,TEST-28174,84
28175,TEST-28175,80
28176,TEST-28176,97
28177,TEST-28177,100
28178,TEST-28178,94
28179,TEST-28179,96
28180,TEST-28180,52
28181,TEST-28181,81
28182,TEST-28182,53
28183,TEST-28183,27
28184,TEST-28184,100
28185,TEST-28185,34
28186,TEST-28186,90
28187,TEST-28187,32
28188,TEST-28188,63
28189,TEST-28189,96
28190,TEST-28190,30
28191,TEST-28191,84
28192,TEST-28192,74
28193,TEST-28193,78
28194,TEST-28194,61
28195,TEST-28195,62
28196,TEST-28196,16
28197,TEST-28197,20
28198,TEST-28198,69
28199,TEST-28199,1
28200,TEST-28200,78
28201,TEST-28201,87
28202,TEST-28202,86
28203,TEST-28203,26
28204,TEST-28204,19
28205,TEST-28205,26
28206,TEST-28206,35
28207,TEST-28207,49
28208,TEST-28208,76
28209,TEST-28209,32
28210,TEST-28210,80
28211,TEST-28211,88
28212,TEST-28212,84
28213,TEST-28213,91
28214,TEST-28214,42
28215,TEST-28215,37
28216,TEST-28216,6
28217,TEST-28217,74
28218,TEST-28218,69
28219,TEST-28219,3
28220,TEST-28220,37
28221,TEST-28221,8
28222,TEST-28222,85
28223,TEST-28223,1
28224,TEST-28224,37
28225,TEST-28225,51
28226,TEST-28226,10
28227,TEST-28227,32
28228,TEST-28228,100
28229,TEST-28229,16
28230,TEST-28230,21
28231,TEST-28231,93
28232,TEST-28232,9
28233,TEST-28233,64
28234,TEST-28234,85
28235,TEST-28235,13
28236,TEST-28236,100
28237,TEST-28237,93
28238,TEST-28238,55
28239,TEST-28239,25
28240,TEST-28240,31
28241,TEST-28241,82
28242,TEST-28242,98
28243,TEST-28243,19
28244,TEST-28244,84
28245,TEST-28245,13
28246,TEST-28246,88
28247,TEST-28247,24
28248,TEST-28248,15
28249,TEST-28249,66
28250,TEST-28250,64
28251,TEST-28251,39
28252,TEST-28252,31
28253,TEST-28253,14
28254,TEST-28254,16
28255,TEST-28255,14
28256,TEST-28256,10
28257,TEST-28257,93
28258,TEST-28258,68
28259,TEST-28259,52
28260,TEST-28260,18
28261,TEST-28261,51
28262,TEST-28262,27
28263,TEST-28263,94
28264,TEST-28264,42
28265,TEST-28265,97
28266,TEST-28266,34
28267,TEST-28267,76
28268,TEST-28268,68
28269,TEST-28269,48
28270,TEST-28270,62
28271,TEST-28271,60
28272,TEST-28272,98
28273,TEST-28273,58
28274,TEST-28274,24
28275,TEST-28275,44
28276,TEST-28276,73
28277,TEST-28277,83
28278,TEST-28278,55
28279,TEST-28279,24
28280,TEST-28280,59
28281,TEST-28281,60
28282,TEST-28282,5
28283,TEST-28283,86
28284,TEST-28284,52
28285,TEST-28285,30
28286,TEST-28286,69
28287,TEST-28287,62
28288,TEST-28288,56
28289,TEST-28289,71
28290,TEST-28290,81
28291,TEST-28291,61
28292,TEST-28292,98
28293,TEST-28293,44
28294,TEST-28294,33
28295,TEST-28295,71
28296,TEST-28296,61
28297,TEST-28297,70
28298,TEST-28298,95
28299,TEST-28299,33
28300,TEST-28300,29
28301,TEST-28301,37
28302,TEST-28302,18
28303,TEST-28303,69
28304,TEST-28304,33
28305,TEST-28305,9
28306,TEST-28306,91
28307,TEST-28307,71
28308,TEST-28308,18
28309,TEST-28309,21
28310,TEST-28310,61
28311,TEST-28311,73
28312,TEST-28312,88
28313,TEST-28313,88
28314,TEST-28314,13
28315,TEST-28315,38
28316,TEST-28316,1
28317,TEST-28317,78
28318,TEST-28318,24
28319,TEST-28319,55
28320,TEST-28320,88
28321,TEST-28321,19
28322,TEST-28322,18
28323,TEST-28323,26
28324,TEST-28324,39
28325,TEST-28325,16
28326,TEST-28326,37
28327,TEST-28327,78
28328,TEST-28328,57
28329,TEST-28329,68
28330,TEST-28330,51
28331,TEST-28331,44
28332,TEST-28332,91
28333,TEST-28333,22
28334,TEST-28334,42
28335,TEST-28335,71
28336,TEST-28336,76
28337,TEST-28337,5
28338,TEST-28338,93
28339,TEST-28339,98
28340,TEST-28340,24
28341,TEST-28341,71
28342,TEST-28342,32
28343,TEST-28343,10
28344,TEST-28344,63
28345,TEST-28345,55
28346,TEST-28346,57
28347,TEST-28347,62
28348,TEST-28348,15
28349,TEST-28349,28
28350,TEST-28350,33
28351,TEST-28351,52
28352,TEST-28352,28
28353,TEST-28353,25
28354,TEST-28354,79
28355,TEST-28355,52
28356,TEST-28356,51
28357,TEST-28357,49
28358,TEST-28358,86
28359,TEST-28359,53
28360,TEST-28360,97
28361,TEST-28361,30
28362,TEST-28362,58
28363,TEST-28363,72
28364,TEST-28364,74
28365,TEST-28365,15
28366,TEST-28366,35
28367,TEST-28367,63
28368,TEST-28368,45
28369,TEST-28369,42
28370,TEST-28370,77
28371,TEST-28371,78
28372,TEST-28372,60
28373,TEST-28373,35
28374,TEST-28374,47
28375,TEST-28375,96
28376,TEST-28376,65
28377,TEST-28377,33
28378,TEST-28378,84
28379,TEST-28379,83
28380,TEST-28380,29
28381,TEST-28381,2
28382,TEST-28382,22
28383,TEST-28383,70
28384,TEST-28384,38
28385,TEST-28385,92
28386,TEST-28386,25
28387,TEST-28387,98
28388,TEST-28388,25
28389,TEST-28389,56
28390,TEST-28390,68
28391,TEST-28391,93
28392,TEST-28392,75
28393,TEST-28393,15
28394,TEST-28394,8
28395,TEST-28395,54
28396,TEST-28396,20
28397,TEST-28397,80
28398,TEST-28398,67
28399,TEST-28399,54
28400,TEST-28400,21
28401,TEST-28401,58
28402,TEST-28402,81
28403,TEST-28403,74
28404,TEST-28404,42
28405,TEST-28405,96
28406,TEST-28406,36
28407,TEST-28407,81
28408,TEST-28408,34
28409,TEST-28409,70
28410,TEST-28410,13
28411,TEST-28411,39
28412,TEST-28412,19
28413,TEST-28413,19
28414,TEST-28414,37
28415,TEST-28415,55
28416,TEST-28416,4
28417,TEST-28417,77
28418,TEST-28418,50
28419,TEST-28419,81
28420,TEST-28420,81
28421,TEST-28421,61
28422,TEST-28422,99
28423,TEST-28423,25
28424,TEST-28424,54
28425,TEST-28425,82
28426,TEST-28426,100
28427,TEST-28427,74
28428,TEST-28428,93
28429,TEST-28429,56
28430,TEST-28430,29
28431,TEST-28431,95
28432,TEST-28432,13
28433,TEST-28433,73
28434,TEST-28434,70
28435,TEST-28435,70
28436,TEST-28436,52
28437,TEST-28437,34
28438,TEST-28438,73
28439,TEST-28439,60
28440,TEST-28440,13
28441,TEST-28441,73
28442,TEST-28442,29
28443,TEST-28443,99
28444,TEST-28444,60
28445,TEST-28445,16
28446,TEST-28446,25
28447,TEST-28447,68
28448,TEST-28448,95
28449,TEST-28449,20
28450,TEST-28450,36
28451,TEST-28451,52
28452,TEST-28452,28
28453,TEST-28453,98
28454,TEST-28454,48
28455,TEST-28455,17
28456,TEST-28456,35
28457,TEST-28457,85
28458,TEST-28458,94
28459,TEST-28459,28
28460,TEST-28460,45
28461,TEST-28461,43
28462,TEST-28462,29
28463,TEST-28463,46
28464,TEST-28464,40
28465,TEST-28465,45
28466,TEST-28466,17
28467,TEST-28467,38
28468,TEST-28468,56
28469,TEST-28469,37
28470,TEST-28470,89
28471,TEST-28471,76
28472,TEST-28472,73
28473,TEST-28473,100
28474,TEST-28474,87
28475,TEST-28475,78
28476,TEST-28476,15
28477,TEST-28477,67
28478,TEST-28478,50
28479,TEST-28479,6
28480,TEST-28480,90
28481,TEST-28481,67
28482,TEST-28482,30
28483,TEST-28483,40
28484,TEST-28484,60
28485,TEST-28485,9
28486,TEST-28486,8
28487,TEST-28487,14
28488,TEST-28488,56
28489,TEST-28489,20
28490,TEST-28490,61
28491,TEST-28491,70
28492,TEST-28492,5
28493,TEST-28493,93
28494,TEST-28494,69
28495,TEST-28495,20
28496,TEST-28496,87
28497,TEST-28497,83
28498,TEST-28498,71
28499,TEST-28499,33
28500,TEST-28500,15
28501,TEST-28501,84
28502,TEST-28502,89
28503,TEST-28503,50
28504,TEST-28504,58
28505,TEST-28505,56
28506,TEST-28506,66
28507,TEST-28507,71
28508,TEST-28508,23
28509,TEST-28509,18
28510,TEST-28510,64
28511,TEST-28511,32
28512,TEST-28512,83
28513,TEST-28513,30
28514,TEST-28514,88
28515,TEST-28515,93
28516,TEST-28516,13
28517,TEST-28517,11
28518,TEST-28518,100
28519,TEST-28519,62
28520,TEST-28520,94
28521,TEST-28521,24
28522,TEST-28522,86
28523,TEST-28523,95
28524,TEST-28524,16
28525,TEST-28525,64
28526,TEST-28526,16
28527,TEST-28527,25
28528,TEST-28528,87
28529,TEST-28529,13
28530,TEST-28530,21
28531,TEST-28531,10
28532,TEST-28532,19
28533,TEST-28533,91
28534,TEST-28534,52
28535,TEST-28535,60
28536,TEST-28536,89
28537,TEST-28537,41
28538,TEST-28538,75
28539,TEST-28539,93
28540,TEST-28540,97
28541,TEST-28541,81
28542,TEST-28542,62
28543,TEST-28543,93
28544,TEST-28544,93
28545,TEST-28545,7
28546,TEST-28546,1
28547,TEST-28547,76
28548,TEST-28548,57
28549,TEST-28549,62
28550,TEST-28550,29
28551,TEST-28551,20
28552,TEST-28552,71
28553,TEST-28553,52
28554,TEST-28554,96
28555,TEST-28555,74
28556,TEST-28556,31
28557,TEST-28557,96
28558,TEST-28558,58
28559,TEST-28559,25
28560,TEST-28560,89
28561,TEST-28561,42
28562,TEST-28562,7
28563,TEST-28563,83
28564,TEST-28564,91
28565,TEST-28565,11
28566,TEST-28566,14
28567,TEST-28567,2
28568,TEST-28568,72
28569,TEST-28569,13
28570,TEST-28570,78
28571,TEST-28571,59
28572,TEST-28572,1
28573,TEST-28573,73
28574,TEST-28574,85
28575,TEST-28575,69
28576,TEST-28576,16
28577,TEST-28577,80
28578,TEST-28578,94
28579,TEST-28579,26
28580,TEST-28580,68
28581,TEST-28581,72
28582,TEST-28582,4
28583,TEST-28583,69
28584,TEST-28584,29
28585,TEST-28585,27
28586,TEST-28586,93
28587,TEST-28587,13
28588,TEST-28588,46
28589,TEST-28589,36
28590,TEST-28590,21
28591,TEST-28591,31
28592,TEST-28592,69
28593,TEST-28593,70
28594,TEST-28594,72
28595,TEST-28595,56
28596,TEST-28596,45
28597,TEST-28597,94
28598,TEST-28598,31
28599,TEST-28599,47
28600,TEST-28600,92
28601,TEST-28601,4
28602,TEST-28602,60
28603,TEST-28603,13
28604,TEST-28604,68
28605,TEST-28605,18
28606,TEST-28606,54
28607,TEST-28607,98
28608,TEST-28608,75
28609,TEST-28609,76
28610,TEST-28610,79
28611,TEST-28611,38
28612,TEST-28612,43
28613,TEST-28613,88
28614,TEST-28614,67
28615,TEST-28615,51
28616,TEST-28616,19
28617,TEST-28617,27
28618,TEST-28618,77
28619,TEST-28619,21
28620,TEST-28620,2
28621,TEST-28621,43
28622,TEST-28622,56
28623,TEST-28623,85
28624,TEST-28624,85
28625,TEST-28625,89
28626,TEST-28626,11
28627,TEST-28627,33
28628,TEST-28628,64
28629,TEST-28629,74
28630,TEST-28630,94
28631,TEST-28631,66
28632,TEST-28632,83
28633,TEST-28633,30
28634,TEST-28634,14
28635,TEST-28635,12
